sensor_index,last_modified,date_created,last_seen,location_type,rssi,uptime,latency,altitude,NAME,geometry,
14365,1620167169,1533498732,1708525186,0,-64,521.82,312,598,"Redding, CA",c(-122.304535, 40.573513)
14461,1541542986,1534128093,1708525134,0,-51,80.08,329,478,"Los Angeles-Long Beach-Anaheim, CA",c(-118.32167, 34.107338)
14473,1534172202,1534131861,1708525131,0,-65,321.4,301,3660,"Bend, OR",c(-121.33519, 44.052723)
14475,1542308458,1534189886,1708525192,0,-70,397.68,3178,46,"Sacramento-Roseville-Folsom, CA",c(-121.380066, 38.520958)
14479,1678808919,1534190386,1708525211,0,-94,328.98,247,366,"Sacramento-Roseville-Folsom, CA",c(-122.17298, 38.7535)
14489,1534711768,1534190500,1708525099,0,-78,114.43,223,227,"Los Angeles-Long Beach-Anaheim, CA",c(-118.380844, 33.810497)
14513,1548350935,1534190795,1708525109,0,-56,328.95,248,294,"Sacramento-Roseville-Folsom, CA",c(-122.15165, 38.760204)
14527,1654788867,1534191053,1708525126,0,-78,585.38,315,2752,"Seattle-Tacoma-Bellevue, WA",c(-121.812126, 46.74973)
14529,1691454791,1534191553,1708525201,0,-73,26.2,555,460,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.71558, 45.467083)
14601,1561506260,1534360690,1708525181,0,-76,162.65,2572,385,"Bakersfield-Delano, CA",c(-119.03718, 35.349518)
14617,1610925566,1534361190,1708525208,0,-76,377.65,320,182,"Merced, CA",c(-120.46203, 37.328754)
14633,1597872353,1534368325,1708525105,0,-66,110.15,271,221,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.964134, 37.275562)
14643,1599785253,1534375278,1708525108,0,-82,298.87,681,154,"Salem, OR",c(-123.13818, 44.880676)
14647,1609130119,1534536333,1708525120,0,-74,323,405,1551,"Spokane-Spokane Valley, WA",c(-117.55018, 47.794773)
14665,1537195812,1534622915,1708525118,0,-78,1091.6,229,4841,"Provo-Orem-Lehi, UT",c(-111.56015, 40.1312)
14693,1541889284,1534629756,1708525220,0,-70,954.8,312,230,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.59573, 37.00943)
14713,1648595334,1534979261,1708525102,1,-62,462.48,225,5305,"Salt Lake City-Murray, UT",c(-111.86305, 40.791145)
14751,1694554485,1535490241,1708525143,0,-72,212.3,255,121,"Bremerton-Silverdale-Port Orchard, WA",c(-122.53025, 47.632866)
14755,1575090633,1535490277,1708525129,0,-67,434.05,270,5044,"Greeley, CO",c(-105.04971, 40.04298)
14799,1575004602,1535818058,1708525124,1,-47,178.82,538,4834,"Salt Lake City-Murray, UT",c(-111.80514, 40.680607)
14813,1536001612,1535818208,1708525203,1,-63,19.1,420,107,"Los Angeles-Long Beach-Anaheim, CA",c(-118.18904, 33.8336)
14817,1642997034,1535818256,1708525173,1,-58,123.42,531,4341,"Salt Lake City-Murray, UT",c(-111.89412, 40.77503)
14859,1537205559,1536015767,1708525143,0,-69,306.73,243,317,"Los Angeles-Long Beach-Anaheim, CA",c(-118.47522, 34.042713)
14869,1542344971,1536015917,1708525218,1,-63,138.72,280,46,"Sacramento-Roseville-Folsom, CA",c(-121.76029, 38.55783)
14885,1543534944,1536016799,1708525122,0,-47,1036.5,241,710,"San Francisco-Oakland-Fremont, CA",c(-122.16776, 37.87395)
14911,1536449407,1536084919,1708525181,1,-48,232.57,349,880,"San Antonio-New Braunfels, TX",c(-98.554, 29.546415)
14923,1632598851,1536091679,1708525221,0,-82,31.43,3428,630,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.69953, 45.504284)
14925,1575090625,1536091689,1708525161,0,-83,827.58,225,5621,"Denver-Aurora-Centennial, CO",c(-105.015366, 39.54988)
14929,1575089099,1536091721,1708525200,1,-48,148.25,527,4929,"Ogden, UT",c(-111.935104, 41.16575)
14933,1537302096,1536091757,1708525132,0,-77,1.33,221,626,"Redding, CA",c(-122.30905, 40.582375)
14941,1536677786,1536091817,1708525174,0,-70,134.45,250,164,"Olympia-Lacey-Tumwater, WA",c(-122.96274, 47.079426)
14943,1574741050,1536091830,1708525142,0,-74,961.17,263,1305,"Yakima, WA",c(-120.63518, 46.598156)
14971,1536775434,1536092093,1708525167,0,-80,213.92,252,4176,"Bend, OR",c(-121.43234, 43.84786)
14973,1633468058,1536092133,1708525146,0,-67,448.53,206,20,"Los Angeles-Long Beach-Anaheim, CA",c(-118.48549, 34.000767)
14979,1536807036,1536092216,1708525149,0,-82,10.33,280,680,"Seattle-Tacoma-Bellevue, WA",c(-121.69221, 47.47932)
14981,1551835622,1536092250,1708525141,0,-65,1044.17,250,1073,"Yakima, WA",c(-120.50812, 46.60773)
14987,1628625578,1536173668,1708525164,0,-79,427.5,363,4611,"Provo-Orem-Lehi, UT",c(-111.7969, 40.08548)
15025,1536446788,1536174061,1708525179,0,-59,232.57,316,880,"San Antonio-New Braunfels, TX",c(-98.55403, 29.546413)
15037,1536452809,1536174210,1708525162,0,-77,3.83,495,370,"San Francisco-Oakland-Fremont, CA",c(-122.096375, 37.87834)
15067,1542426389,1536185745,1708525219,1,-48,396.9,479,489,"San Francisco-Oakland-Fremont, CA",c(-121.858765, 37.65287)
15071,1542849248,1536185783,1708525211,0,-54,399.12,257,1131,"Wenatchee-East Wenatchee, WA",c(-120.01802, 47.842033)
15073,1540329390,1536185797,1708525203,0,-68,436.88,390,2642,"Spokane-Spokane Valley, WA",c(-117.99933, 48.481693)
15075,1626135783,1536185800,1708525185,1,-64,935.68,450,4863,"Bozeman, MT",c(-111.12182, 45.663162)
15079,1536803139,1536185821,1708525142,0,-65,931.47,195,1486,"Wenatchee-East Wenatchee, WA",c(-120.03305, 47.855423)
15093,1538271927,1536186138,1708525194,0,-91,155.88,234,843,"Seattle-Tacoma-Bellevue, WA",c(-121.992195, 47.470676)
15097,1536465024,1536186242,1708525112,0,-55,741.28,359,352,"Eugene-Springfield, OR",c(-123.34634, 44.244415)
15111,1599798187,1536341982,1708525181,0,-64,391.07,472,296,"Seattle-Tacoma-Bellevue, WA",c(-122.29023, 47.67582)
15135,1538601052,1536344756,1708525115,0,-60,580.05,300,684,"Redding, CA",c(-122.358444, 40.610058)
15143,1537645685,1536344834,1708525143,0,-69,123.85,296,133,"Salem, OR",c(-123.01664, 45.01753)
15167,1537568730,1536345176,1708525111,0,-70,190.32,339,2361,"Tucson, AZ",c(-110.9998, 32.22499)
15175,1538519931,1536599968,1708525219,0,-71,146.02,194,39,"Mount Vernon-Anacortes, WA",c(-122.312256, 48.4756)
15179,1537710010,1536599987,1708525197,1,-61,608.87,292,142,"San Francisco-Oakland-Fremont, CA",c(-122.243004, 37.8289)
15187,1537410434,1536600052,1708525129,0,-49,123.48,251,537,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.70476, 45.474007)
15189,1545345095,1536600093,1708525101,0,-77,386.97,654,395,"Fresno, CA",c(-119.63992, 36.816406)
15203,1540578654,1536600278,1708525215,0,-58,327.8,518,13,"Seattle-Tacoma-Bellevue, WA",c(-122.38529, 47.26569)
15205,1537729581,1536600296,1708525143,0,-59,460.1,585,311,"Seattle-Tacoma-Bellevue, WA",c(-122.174736, 47.59245)
15207,1542905304,1536600311,1708525156,0,-55,426.07,253,99,"Seattle-Tacoma-Bellevue, WA",c(-122.28908, 48.20307)
15209,1536975885,1536600315,1708525133,0,-70,310.28,222,937,"Walla Walla, WA",c(-118.3191, 46.0372)
15211,1542923643,1536600317,1708525040,0,-89,1022.83,236,61,"Seattle-Tacoma-Bellevue, WA",c(-122.28888, 48.2038)
15229,1570823555,1536600525,1708525159,0,-64,769.58,593,574,"Seattle-Tacoma-Bellevue, WA",c(-121.60306, 48.246708)
15235,1538428066,1536610315,1708525141,0,-61,667.43,385,515,"San Francisco-Oakland-Fremont, CA",c(-122.12302, 37.884678)
15237,1573156490,1536610315,1708525176,1,-71,801.08,268,308,"Los Angeles-Long Beach-Anaheim, CA",c(-117.67552, 33.571865)
15241,1537029431,1536610316,1708525189,0,-52,82.08,333,3456,"Bakersfield-Delano, CA",c(-118.30741, 35.716225)
15242,1537052852,1536610316,1708525151,0,-55,1.88,328,1155,"Sacramento-Roseville-Folsom, CA",c(-121.14006, 39.01354)
15245,1539470461,1536610316,1708525102,0,-70,375.37,519,228,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.86348, 37.22836)
15251,1537041492,1536610319,1708525187,0,-85,370.32,252,718,"San Francisco-Oakland-Fremont, CA",c(-122.635376, 37.999096)
15328,1575075123,1536943678,1708525163,1,-51,258.7,561,4657,"Salt Lake City-Murray, UT",c(-111.87379, 40.779175)
15463,1599679298,1537136765,1708525102,0,-58,139.18,1963,1074,"Redding, CA",c(-122.4176, 40.7138)
15465,1537837840,1537136773,1708525156,1,-57,34.37,548,458,"San Francisco-Oakland-Fremont, CA",c(-122.279686, 37.902225)
15471,1631316545,1537136835,1708525105,0,-71,136.78,233,610,"Redding, CA",c(-122.31776, 40.624332)
15475,1562721760,1537136865,1708525190,0,-87,140.4,233,361,"Mount Vernon-Anacortes, WA",c(-121.44818, 48.53928)
15481,1600195382,1537136903,1708525140,0,-69,10.63,3572,1193,"Wenatchee-East Wenatchee, WA",c(-120.71663, 48.34973)
15545,1566765220,1537207463,1708525161,0,-24,516,464,5655,"Reno, NV",c(-119.82915, 39.361828)
15551,1662837706,1537207515,1708525207,0,-71,275.35,434,296,"Seattle-Tacoma-Bellevue, WA",c(-122.51285, 47.386105)
15553,1537573765,1537207520,1708525213,0,-60,366.08,270,201,"San Francisco-Oakland-Fremont, CA",c(-122.60186, 38.000656)
15555,1537581044,1537207526,1708525207,0,-89,20.23,499,364,"Bakersfield-Delano, CA",c(-119.12814, 35.36062)
15567,1599536510,1537207666,1708525197,0,-68,687.17,197,248,"Seattle-Tacoma-Bellevue, WA",c(-122.13114, 47.659264)
15637,1559428578,1537319107,1708525198,1,-58,3.53,224,251,"Bremerton-Silverdale-Port Orchard, WA",c(-122.546844, 47.760223)
15641,1537754222,1537319148,1708525154,0,-63,339.75,262,453,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.81301, 37.379654)
15645,1546925288,1537319246,1708525111,0,-73,123.78,261,451,"San Francisco-Oakland-Fremont, CA",c(-122.18855, 37.80103)
15649,1576608778,1537376509,1708525125,0,-58,628.2,245,3911,"Sacramento-Roseville-Folsom, CA",c(-120.5789, 38.7472)
15651,1538692635,1537376526,1708525169,0,-57,371.95,326,3605,"Sacramento-Roseville-Folsom, CA",c(-120.577515, 38.581036)
15655,1539185830,1537376551,1708525102,0,-76,376.35,250,1921,"Sacramento-Roseville-Folsom, CA",c(-120.85799, 38.85018)
15659,1616191603,1537376583,1708525177,0,-82,31.82,289,1491,"Sacramento-Roseville-Folsom, CA",c(-121.02177, 38.87314)
15663,1575090667,1537376614,1708525148,0,-60,395.4,610,5090,"Boulder, CO",c(-105.15497, 40.1023)
15665,1542660451,1537376621,1708525160,0,-55,306.63,206,3950,"Fresno, CA",c(-119.26172, 37.033024)
15669,1539735210,1537376681,1708525144,0,-84,17.4,263,11,"San Francisco-Oakland-Fremont, CA",c(-122.518005, 38.088905)
15671,1600541216,1537376691,1708525195,0,-89,665.35,335,1181,"Chico, CA",c(-121.55867, 39.696293)
15683,1582130507,1537376839,1708525022,1,-70,326.33,772,1911,"Sacramento-Roseville-Folsom, CA",c(-120.82687, 38.727165)
15689,1581019879,1537376992,1708525181,0,-73,918.32,242,6327,"Sacramento-Roseville-Folsom, CA",c(-120.02063, 38.86001)
15693,1581636409,1537377026,1708525143,0,-80,37.77,268,1898,"Sacramento-Roseville-Folsom, CA",c(-120.82691, 38.726944)
15697,1618418449,1537377074,1708525207,0,-79,1051.37,254,778,"Sacramento-Roseville-Folsom, CA",c(-120.98215, 38.55985)
15699,1581024068,1537377094,1708525179,0,-61,219.83,241,6486,"Sacramento-Roseville-Folsom, CA",c(-120.01493, 38.802895)
15703,1538416728,1537377140,1708525126,0,-69,733.93,428,1502,"Sacramento-Roseville-Folsom, CA",c(-121.08784, 38.936813)
15707,1553207082,1537377187,1708525168,0,-68,918.25,317,6445,"Sacramento-Roseville-Folsom, CA",c(-120.03346, 38.872715)
15711,1699827272,1537377202,1708525152,0,-64,1050.72,317,2069,"Spokane-Spokane Valley, WA",c(-117.2479, 47.6122)
15715,1538083658,1537384350,1708525140,0,-73,351.02,252,2015,"Sacramento-Roseville-Folsom, CA",c(-120.71307, 38.605602)
15717,1543521525,1537384364,1708525196,0,-80,30.37,355,2615,"Sacramento-Roseville-Folsom, CA",c(-120.863785, 38.919807)
15723,1665177746,1537384459,1708525214,0,-74,369.98,1965,1720,"Sacramento-Roseville-Folsom, CA",c(-120.72095, 38.619144)
15725,1581631391,1537384487,1708525199,0,-64,986.15,238,1715,"Sacramento-Roseville-Folsom, CA",c(-120.83917, 38.67713)
15733,1547765816,1537384535,1708525216,0,-63,392.55,248,1396,"Sacramento-Roseville-Folsom, CA",c(-120.9263, 38.7692)
15763,1598647714,1537384808,1708525117,1,-79,122.82,346,730,"San Francisco-Oakland-Fremont, CA",c(-122.25089, 37.87719)
15767,1598391128,1537384840,1708525122,1,-86,122.82,341,760,"San Francisco-Oakland-Fremont, CA",c(-122.2536, 37.879345)
15769,1539183528,1537384841,1708525152,0,-87,376.92,339,896,"San Francisco-Oakland-Fremont, CA",c(-122.24854, 37.876976)
15783,1561047652,1537392489,1708525204,1,-55,1166,339,847,"San Francisco-Oakland-Fremont, CA",c(-122.23834, 37.87682)
15785,1561049264,1537392506,1708525117,1,-62,714.25,338,817,"San Francisco-Oakland-Fremont, CA",c(-122.24221, 37.875057)
15791,1561048423,1537392577,1708525131,1,-71,495.05,341,757,"San Francisco-Oakland-Fremont, CA",c(-122.25171, 37.87585)
15793,1540064584,1537392592,1708525216,0,-82,661.62,257,750,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.732216, 45.50253)
15795,1599872453,1537392612,1708525183,0,-73,329.02,529,315,"San Francisco-Oakland-Fremont, CA",c(-122.56478, 38.00248)
15803,1554484411,1537392707,1708525168,0,-77,399.45,500,163,"Merced, CA",c(-120.53489, 37.32883)
15805,1600027952,1537392720,1708525103,1,-65,392.77,513,742,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.68297, 45.336357)
15807,1542310001,1537392750,1708525161,0,-62,81.3,238,25,"San Francisco-Oakland-Fremont, CA",c(-122.237076, 37.47806)
15817,1628801430,1537392898,1708525200,0,-72,615.75,2229,4601,"Ogden, UT",c(-111.96916, 41.094536)
15825,1628801439,1537392969,1708525060,0,-83,1.47,7553,4486,"Ogden, UT",c(-112.0264, 41.11333)
15827,1628801394,1537392988,1708525116,0,-74,805.07,251,4384,"Ogden, UT",c(-111.932014, 41.0294)
15829,1628801426,1537393022,1708524826,0,-80,1003.38,533,4509,"Ogden, UT",c(-112.005104, 41.100193)
15835,1662926417,1537393727,1708525154,0,-72,250.35,1453,4313,"Ogden, UT",c(-111.882866, 40.901443)
15853,1564163471,1537465391,1708525203,0,-85,8.8,227,4182,"Sacramento-Roseville-Folsom, CA",c(-120.504524, 38.61065)
15857,1547943823,1537465411,1708525110,0,-55,172.08,223,202,"Seattle-Tacoma-Bellevue, WA",c(-122.37791, 47.324177)
15867,1542468614,1537465480,1708525164,0,-65,37,451,688,"Seattle-Tacoma-Bellevue, WA",c(-122.14976, 47.550385)
15877,1540313040,1537465605,1708525126,0,-51,376.82,243,987,"Seattle-Tacoma-Bellevue, WA",c(-122.10913, 47.515102)
15885,1557507450,1537465665,1708525172,0,-72,45.9,368,85,"Yuba City, CA",c(-121.42955, 39.010685)
15895,1538692697,1537465723,1708525199,0,-49,45.4,3189,3597,"Sacramento-Roseville-Folsom, CA",c(-120.59142, 38.713776)
15901,1541617306,1537465763,1708525194,0,-61,254.67,220,609,"Los Angeles-Long Beach-Anaheim, CA",c(-118.383026, 34.14978)
15907,1665248444,1537485831,1708525210,0,-70,401.22,209,242,"San Luis Obispo-Paso Robles, CA",c(-120.551834, 35.03876)
15911,1542328678,1537550954,1708525123,0,-83,537.83,217,523,"Redding, CA",c(-122.16919, 40.55191)
15929,1538599001,1537551094,1708525175,0,-84,1034.25,238,735,"Redding, CA",c(-122.39887, 40.628887)
15945,1575004620,1537551248,1708525157,0,-61,147.38,299,4468,"Salt Lake City-Murray, UT",c(-111.821106, 40.6657)
15965,1537844268,1537551459,1708525187,0,-71,62.73,272,674,"Redding, CA",c(-122.42242, 40.608433)
15975,1541717989,1537561331,1708525199,0,-74,105.72,231,1459,"Riverside-San Bernardino-Ontario, CA",c(-117.13215, 33.820885)
15987,1538015234,1537561449,1708525218,0,-57,119.45,180,283,"Seattle-Tacoma-Bellevue, WA",c(-122.223495, 47.823856)
16001,1628557420,1537561515,1708525212,0,-65,63.23,241,4737,"Salt Lake City-Murray, UT",c(-111.86766, 40.493534)
16007,1538025499,1537561533,1708525102,0,-57,285.17,194,205,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.62481, 45.52642)
16059,1538762480,1537815007,1708525158,0,-66,884.43,235,449,"Redding, CA",c(-122.23718, 40.55263)
16065,1560629899,1537815061,1708525138,0,-71,307.62,400,3391,"Fresno, CA",c(-119.56401, 37.32125)
16071,1548779285,1537815106,1708525211,0,-76,291.33,254,831,"Redding, CA",c(-122.45379, 40.474335)
16073,1538112248,1537815125,1708525168,0,-62,66.53,419,30,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.14682, 37.44796)
16075,1548780970,1537815130,1708525125,0,-69,641.25,227,765,"Redding, CA",c(-122.40883, 40.446877)
16119,1596818182,1537821019,1708525198,0,-73,475.7,183,4601,"Ogden, UT",c(-111.94043, 41.08101)
16131,1542948605,1537823155,1708525185,0,-70,389.03,299,285,"Visalia, CA",c(-119.34329, 36.227844)
16137,1572473469,1537823195,1708525165,0,-63,3.87,530,45,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.1553, 37.441467)
16149,1539899834,1537823368,1708525155,0,-66,1066.85,396,28,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.14617, 37.445305)
16177,1601870228,1537844512,1708525173,0,-59,255.03,403,356,"San Francisco-Oakland-Fremont, CA",c(-122.21226, 37.812557)
16251,1598138547,1537884371,1708525185,1,-57,836.32,306,4917,"Salt Lake City-Murray, UT",c(-111.812904, 40.727554)
16271,1635954497,1537884569,1708525196,0,-65,59.22,389,605,"Dallas-Fort Worth-Arlington, TX",c(-97.08413, 32.882004)
16405,1542297329,1537985036,1708525149,0,-68,202.7,297,798,"Redding, CA",c(-122.365746, 40.682262)
16455,1539038749,1538009525,1708525122,0,-64,136.22,661,1912,"Los Angeles-Long Beach-Anaheim, CA",c(-118.211716, 34.224358)
16499,1541788330,1538156820,1708525207,1,-69,635.78,433,115,"Santa Rosa-Petaluma, CA",c(-122.868515, 38.610554)
16507,1599770210,1538156933,1708525162,0,-51,253.7,273,198,"Santa Rosa-Petaluma, CA",c(-122.93829, 38.497692)
16519,1572724137,1538157137,1708525204,0,-35,24.97,255,98,"Santa Rosa-Petaluma, CA",c(-123.01508, 38.498573)
16561,1604438787,1538164400,1708525146,0,-80,111.3,222,153,"Sacramento-Roseville-Folsom, CA",c(-121.97124, 38.679337)
16563,1601319482,1538164523,1708525131,0,-69,0.25,279,78,"Sacramento-Roseville-Folsom, CA",c(-121.80827, 38.73144)
16565,1625156876,1538164526,1708525140,0,-88,328.97,252,424,"Sacramento-Roseville-Folsom, CA",c(-122.14301, 38.739212)
16571,1560276627,1538164607,1708525213,0,-87,398.43,249,62,"Vallejo, CA",c(-121.81981, 38.458046)
16575,1610061237,1538164623,1708116969,0,-92,0.13,null,78,"Sacramento-Roseville-Folsom, CA",c(-121.822426, 38.642326)
16617,1584120958,1538171923,1708525163,0,-62,376.15,237,189,"Chico, CA",c(-121.53991, 39.435463)
16649,1610564561,1538172299,1708525145,0,-62,142.45,223,2049,"Riverside-San Bernardino-Ontario, CA",c(-116.88999, 34.86053)
16657,1636133696,1538172373,1708525118,0,-72,988.6,324,2654,"Riverside-San Bernardino-Ontario, CA",c(-115.4233, 35.5519)
16659,1561492785,1538172407,1708525114,0,-58,1073.55,190,3551,"Riverside-San Bernardino-Ontario, CA",c(-117.36201, 34.39858)
16671,1583520982,1538172666,1708165686,0,-69,0.03,null,533,"Salinas, CA",c(-120.80508, 35.862835)
16691,1561059689,1538246698,1708525192,0,-71,376.87,626,127,"Sacramento-Roseville-Folsom, CA",c(-121.3733, 38.983154)
16717,1582916526,1538247079,1708517784,0,-92,0.1,null,997,"Salinas, CA",c(-121.08471, 35.94779)
16729,1662925745,1538247176,1708525180,0,-62,984.57,630,420,"Santa Maria-Santa Barbara, CA",c(-119.45792, 34.403053)
16735,1541606565,1538247273,1708525146,0,-68,16.03,492,651,"Santa Maria-Santa Barbara, CA",c(-120.075066, 34.60582)
16747,1638393582,1538255130,1708525202,0,-83,21.57,360,2413,"Bakersfield-Delano, CA",c(-117.69343, 35.003593)
16751,1561066646,1538255155,1708525142,0,-60,502.52,245,1227,"Sacramento-Roseville-Folsom, CA",c(-121.07643, 38.897285)
16753,1662583743,1538255177,1708320331,0,-82,311.42,254,3041,"Sacramento-Roseville-Folsom, CA",c(-120.8434, 39.01004)
16755,1556732742,1538255186,1708525127,0,-77,1046.33,336,3660,"Sacramento-Roseville-Folsom, CA",c(-120.807755, 39.20795)
16759,1600374988,1538255212,1708525135,0,-80,502.48,262,1221,"Sacramento-Roseville-Folsom, CA",c(-121.076645, 38.897343)
16779,1638403958,1538255385,1708525183,0,-75,58.77,336,2453,"Bakersfield-Delano, CA",c(-117.65377, 35.00449)
16807,1701365195,1538255617,1708525155,0,-86,20.97,334,2744,"Bakersfield-Delano, CA",c(-118.41682, 35.7569)
16903,1685489137,1538434053,1708525106,0,-82,66.22,318,44,"San Francisco-Oakland-Fremont, CA",c(-122.39229, 37.73699)
16917,1694461884,1538434190,1707942551,0,-89,2.47,2863,24,"San Francisco-Oakland-Fremont, CA",c(-122.40991, 37.77264)
16927,1675819691,1538434268,1708525175,0,-70,39.8,227,120,"San Francisco-Oakland-Fremont, CA",c(-122.414154, 37.746048)
16947,1675039360,1538434556,1708525169,0,-54,690.62,282,271,"San Francisco-Oakland-Fremont, CA",c(-122.41516, 37.740334)
17049,1542474502,1538511688,1708525116,1,-66,396.72,238,82,"Santa Cruz-Watsonville, CA",c(-122.035645, 36.97348)
17079,1558589392,1538518646,1708525157,0,-77,695.55,234,417,"Santa Rosa-Petaluma, CA",c(-122.55213, 38.413513)
